epoch,mae
461,0.1250045657068223
462,0.12500456149188774
463,0.1250045572801632
464,0.12500455307164576
465,0.1250045488663321
466,0.1250045446642192
467,0.12500454046530396
468,0.12500453626958324
469,0.12500453207705392
470,0.1250045278877129
471,0.1250045237015571
472,0.12500451951858335
473,0.1250045153387886
474,0.12500451116216976
475,0.1250045069887237
476,0.12500450281844733
477,0.12500449865133756
478,0.12500449448739137
479,0.12500449032660557
480,0.12500448616897716
481,0.12500448201450298
482,0.12500447786318009
483,0.12500447371500525
484,0.12500446956997552
485,0.12500446542808777
486,0.1250044612893389
487,0.12500445715372593
488,0.1250044530212458
489,0.12500444889189535
490,0.1250044447656716
491,0.12500444064257152
492,0.12500443652259197
493,0.12500443240573003
494,0.12500442829198255
495,0.1250044241813465
496,0.1250044200738189
497,0.12500441596939665
498,0.12500441186807681
499,0.12500440776985622
500,0.12500440367473192
501,0.1250043995827009
502,0.12500439549376013
503,0.12500439140790653
504,0.1250043873251372
505,0.125004383245449
506,0.125004379168839
507,0.12500437509530413
508,0.12500437102484147
509,0.12500436695744793
510,0.1250043628931205
511,0.12500435883185626
512,0.12500435477365215
513,0.12500435071850524
514,0.12500434666641247
515,0.12500434261737087
516,0.12500433857137744
517,0.12500433452842924
518,0.12500433048852327
519,0.12500432645165654
520,0.1250043224178261
521,0.12500431838702897
522,0.12500431435926213
523,0.12500431033452264
524,0.12500430631280757
525,0.12500430229411394
526,0.12500429827843876
527,0.12500429426577905
528,0.12500429025613197
529,0.1250042862494945
530,0.12500428224586363
531,0.12500427824523647
532,0.1250042742476101
533,0.12500427025298153
534,0.12500426626134784
535,0.12500426227270608
536,0.1250042582870533
537,0.12500425430438666
538,0.12500425032470314
539,0.12500424634799978
540,0.12500424237427377
541,0.1250042384035221
542,0.12500423443574188
543,0.12500423047093023
544,0.12500422650908416
545,0.12500422255020077
546,0.12500421859427724
547,0.1250042146413105
548,0.12500421069129783
549,0.12500420674423618
550,0.12500420280012275
551,0.12500419885895458
552,0.12500419492072884
553,0.12500419098544252
554,0.12500418705309285
555,0.1250041831236769
556,0.12500417919719178
557,0.1250041752736346
558,0.12500417135300249
559,0.12500416743529258
560,0.12500416352050203
561,0.12500415960862785
562,0.12500415569966727
563,0.1250041517936174
564,0.12500414789047543
565,0.12500414399023838
566,0.12500414009290345
567,0.12500413619846784
568,0.12500413230692858
569,0.1250041284182829
570,0.1250041245325279
571,0.1250041206496608
572,0.1250041167696787
573,0.12500411289257873
574,0.12500410901835812
575,0.125004105147014
576,0.12500410127854356
577,0.12500409741294388
578,0.1250040935502122
579,0.1250040896903457
580,0.12500408583334152
581,0.1250040819791969
582,0.12500407812790892
583,0.12500407427947482
584,0.1250040704338918
585,0.125004066591157
586,0.12500406275126763
587,0.12500405891422087
588,0.12500405508001397
589,0.12500405124864403
590,0.12500404742010832
591,0.12500404359440398
592,0.1250040397715283
593,0.12500403595147838
594,0.12500403213425157
595,0.12500402831984492
596,0.1250040245082557
597,0.1250040206994812
598,0.12500401689351853
599,0.12500401309036496
600,0.12500400929001773
601,0.12500400549247404
602,0.12500400169773113
603,0.12500399790578615
604,0.12500399411663646
605,0.1250039903302792
606,0.12500398654671166
607,0.12500398276593103
608,0.12500397898793458
609,0.12500397521271958
610,0.1250039714402832
611,0.12500396767062277
612,0.12500396390373544
613,0.12500396013961856
614,0.1250039563782694
615,0.12500395261968508
616,0.12500394886386296
617,0.12500394511080032
618,0.12500394136049434
619,0.12500393761294237
620,0.12500393386814163
621,0.1250039301260894
622,0.12500392638678295
623,0.12500392265021962
624,0.12500391891639656
625,0.12500391518531112
626,0.1250039114569606
627,0.12500390773134226
628,0.1250039040084534
629,0.1250039002882913
630,0.12500389657085323
631,0.12500389285613656
632,0.12500388914413849
633,0.12500388543485635
634,0.12500388172828747
635,0.12500387802442914
636,0.12500387432327864
637,0.12500387062483326
638,0.1250038669290904
639,0.1250038632360473
640,0.1250038595457013
641,0.12500385585804968
642,0.12500385217308985
643,0.125003848490819
644,0.1250038448112345
645,0.12500384113433374
646,0.125003837460114
647,0.12500383378857258
648,0.12500383011970687
649,0.12500382645351418
650,0.1250038227899918
651,0.12500381912913716
652,0.12500381547094755
653,0.12500381181542028
654,0.12500380816255277
655,0.1250038045123423
656,0.1250038008647863
657,0.12500379721988197
658,0.12500379357762684
659,0.1250037899380182
660,0.12500378630105333
661,0.12500378266672973
662,0.12500377903504467
663,0.12500377540599553
664,0.12500377177957966
665,0.1250037681557945
666,0.12500376453463735
667,0.12500376091610563
668,0.12500375730019667
669,0.12500375368690791
670,0.12500375007623668
671,0.12500374646818038
672,0.1250037428627364
673,0.1250037392599021
674,0.12500373565967487
675,0.12500373206205215
676,0.1250037284670313
677,0.1250037248746097
678,0.12500372128478482
679,0.12500371769755397
680,0.12500371411291458
681,0.12500371053086412
682,0.1250037069513999
683,0.12500370337451933
684,0.12500369980021991
685,0.125003696228499
686,0.125003692659354
687,0.12500368909278234
688,0.1250036855287815
689,0.12500368196734876
690,0.1250036784084817
691,0.12500367485217762
692,0.12500367129843407
693,0.12500366774724833
694,0.12500366419861797
695,0.12500366065254037
696,0.12500365710901293
697,0.12500365356803314
698,0.1250036500295984
699,0.1250036464937062
700,0.125003642960354
701,0.12500363942953918
702,0.12500363590125918
703,0.12500363237551154
704,0.12500362885229363
705,0.12500362533160295
706,0.12500362181343694
707,0.12500361829779305
708,0.12500361478466882
709,0.12500361127406157
710,0.12500360776596886
711,0.12500360426038817
712,0.12500360075731692
713,0.12500359725675259
714,0.1250035937586927
715,0.12500359026313468
716,0.12500358677007603
717,0.12500358327951422
718,0.12500357979144675
719,0.12500357630587103
720,0.12500357282278465
721,0.12500356934218504
722,0.12500356586406972
723,0.12500356238843613
724,0.12500355891528186
725,0.12500355544460431
726,0.12500355197640103
727,0.12500354851066947
728,0.12500354504740727
729,0.12500354158661173
730,0.1250035381282805
731,0.12500353467241104
732,0.12500353121900087
733,0.12500352776804752
734,0.12500352431954848
735,0.12500352087350128
736,0.12500351742990345
737,0.12500351398875248
738,0.1250035105500459
739,0.12500350711378128
740,0.12500350367995608
741,0.12500350024856788
742,0.12500349681961415
743,0.12500349339309252
744,0.12500348996900043
745,0.12500348654733545
746,0.12500348312809517
747,0.12500347971127707
748,0.12500347629687872
749,0.12500347288489763
750,0.12500346947533142
751,0.12500346606817753
752,0.1250034626634336
753,0.12500345926109716
754,0.12500345586116574
755,0.12500345246363695
756,0.1250034490685083
757,0.1250034456757774
758,0.12500344228544175
759,0.1250034388974989
760,0.12500343551194654
761,0.12500343212878215
762,0.1250034287480033
763,0.1250034253696076
764,0.12500342199359255
765,0.12500341861995581
766,0.12500341524869485
767,0.1250034118798074
768,0.12500340851329098
769,0.12500340514914315
770,0.12500340178736147
771,0.1250033984279436
772,0.1250033950708871
773,0.12500339171618957
774,0.12500338836384856
775,0.1250033850138617
776,0.1250033816662266
777,0.12500337832094088
778,0.12500337497800207
779,0.12500337163740785
780,0.12500336829915576
781,0.12500336496324344
782,0.12500336162966852
783,0.12500335829842854
784,0.1250033549695212
785,0.12500335164294404
786,0.12500334831869478
787,0.12500334499677093
788,0.12500334167717017
789,0.1250033383598901
790,0.12500333504492836
791,0.12500333173228256
792,0.1250033284219503
793,0.1250033251139293
794,0.12500332180821716
795,0.12500331850481142
796,0.12500331520370983
797,0.12500331190490999
798,0.12500330860840955
799,0.12500330531420614
800,0.1250033020222974
801,0.12500329873268096
802,0.12500329544535455
803,0.1250032921603157
804,0.12500328887756212
805,0.12500328559709148
806,0.1250032823189014
807,0.12500327904298958
808,0.12500327576935363
809,0.12500327249799126
810,0.12500326922890007
811,0.12500326596207775
812,0.12500326269752202
813,0.1250032594352305
814,0.12500325617520083
815,0.12500325291743075
816,0.12500324966191784
817,0.1250032464086599
818,0.1250032431576545
819,0.12500323990889936
820,0.1250032366623922
821,0.1250032334181306
822,0.12500323017611237
823,0.12500322693633512
824,0.12500322369879652
825,0.12500322046349432
826,0.12500321723042618
827,0.1250032139995898
828,0.12500321077098286
829,0.1250032075446031
830,0.12500320432044817
831,0.12500320109851576
832,0.12500319787880368
833,0.12500319466130952
834,0.12500319144603098
835,0.12500318823296586
836,0.1250031850221118
837,0.1250031818134666
838,0.1250031786070278
839,0.12500317540279332
840,0.12500317220076074
841,0.12500316900092778
842,0.12500316580329224
843,0.12500316260785183
844,0.12500315941460421
845,0.12500315622354716
846,0.12500315303467835
847,0.12500314984799563
848,0.1250031466634966
849,0.12500314348117902
850,0.1250031403010407
851,0.1250031371230793
852,0.12500313394729262
853,0.12500313077367833
854,0.1250031276022342
855,0.125003124432958
856,0.12500312126584745
857,0.1250031181009003
858,0.12500311493811433
859,0.12500311177748727
860,0.12500310861901684
861,0.1250031054627008
862,0.12500310230853695
863,0.12500309915652305
864,0.12500309600665682
865,0.12500309285893602
866,0.12500308971335844
867,0.12500308656992182
868,0.12500308342862398
869,0.12500308028946258
870,0.12500307715243553
871,0.1250030740175405
872,0.1250030708847753
873,0.1250030677541377
874,0.1250030646256255
875,0.1250030614992364
876,0.12500305837496822
877,0.12500305525281882
878,0.1250030521327859
879,0.12500304901486728
880,0.12500304589906072
881,0.125003042785364
882,0.12500303967377496
883,0.1250030365642914
884,0.125003033456911
885,0.12500303035163168
886,0.12500302724845122
887,0.12500302414736736
888,0.12500302104837796
889,0.12500301795148078
890,0.1250030148566736
891,0.1250030117639543
892,0.12500300867332068
893,0.12500300558477048
894,0.1250030024983016
895,0.1250029994139118
896,0.12500299633159884
897,0.12500299325136063
898,0.12500299017319497
899,0.12500298709709967
900,0.12500298402307253
901,0.1250029809511114
902,0.12500297788121406
903,0.1250029748133784
904,0.12500297174760222
905,0.12500296868388333
906,0.12500296562221958
907,0.12500296256260882
908,0.12500295950504886
909,0.1250029564495375
910,0.12500295339607267
911,0.1250029503446521
912,0.12500294729527375
913,0.12500294424793534
914,0.12500294120263483
915,0.12500293815937
916,0.1250029351181387
917,0.12500293207893876
918,0.1250029290417681
919,0.12500292600662452
920,0.1250029229735059
921,0.12500291994241003
922,0.12500291691333484
923,0.1250029138862782
924,0.12500291086123794
925,0.12500290783821189
926,0.12500290481719795
927,0.12500290179819395
928,0.12500289878119789
929,0.12500289576620746
930,0.1250028927532206
931,0.12500288974223522
932,0.12500288673324916
933,0.12500288372626028
934,0.1250028807212665
935,0.12500287771826563
936,0.12500287471725563
937,0.12500287171823435
938,0.12500286872119964
939,0.12500286572614944
940,0.12500286273308156
941,0.12500285974199396
942,0.12500285675288453
943,0.12500285376575115
944,0.12500285078059167
945,0.12500284779740403
946,0.12500284481618607
947,0.12500284183693577
948,0.125002838859651
949,0.12500283588432964
950,0.12500283291096959
951,0.12500282993956877
952,0.12500282697012507
953,0.12500282400263643
954,0.1250028210371007
955,0.12500281807351588
956,0.12500281511187977
957,0.1250028121521904
958,0.12500280919444562
959,0.1250028062386433
960,0.12500280328478144
961,0.12500280033285793
962,0.1250027973828707
963,0.12500279443481765
964,0.12500279148869672
965,0.12500278854450586
966,0.12500278560224298
967,0.12500278266190595
968,0.12500277972349277
969,0.12500277678700136
970,0.12500277385242967
971,0.12500277091977557
972,0.12500276798903703
973,0.12500276506021205
974,0.12500276213329847
975,0.12500275920829432
976,0.12500275628519747
977,0.1250027533640059
978,0.12500275044471756
979,0.12500274752733037
980,0.1250027446118423
981,0.12500274169825132
982,0.12500273878655532
983,0.12500273587675234
984,0.12500273296884026
985,0.12500273006281704
986,0.12500272715868072
987,0.12500272425642914
988,0.12500272135606036
989,0.12500271845757227
990,0.12500271556096293
991,0.12500271266623023
992,0.12500270977337208
993,0.1250027068823866
994,0.12500270399327162
995,0.12500270110602518
996,0.12500269822064525
997,0.12500269533712982
998,0.1250026924554768
999,0.12500268957568425
1000,0.1250026866977501
1001,0.12500268382167234
1002,0.12500268094744893
1003,0.12500267807507798
1004,0.1250026752045572
1005,0.12500267233588488
1006,0.1250026694690588
1007,0.12500266660407708
1008,0.12500266374093763
1009,0.1250026608796385
1010,0.12500265802017763
1011,0.125002655162553
1012,0.1250026523067627
1013,0.12500264945280457
1014,0.12500264660067684
1015,0.12500264375037728
1016,0.12500264090190405
1017,0.1250026380552551
1018,0.12500263521042843
1019,0.12500263236742207
1020,0.12500262952623398
1021,0.12500262668686218
1022,0.12500262384930472
1023,0.1250026210135596
1024,0.12500261817962482
1025,0.1250026153474984
1026,0.12500261251717837
1027,0.12500260968866272
1028,0.1250026068619495
1029,0.12500260403703672
1030,0.12500260121392243
1031,0.1250025983926046
1032,0.12500259557308124
1033,0.12500259275535047
1034,0.12500258993941027
1035,0.12500258712525864
1036,0.12500258431289366
1037,0.12500258150231336
1038,0.12500257869351572
1039,0.12500257588649882
1040,0.12500257308126067
1041,0.12500257027779937
1042,0.12500256747611288
1043,0.12500256467619927
1044,0.12500256187805664
1045,0.12500255908168295
1046,0.1250025562870763
1047,0.12500255349423467
1048,0.1250025507031562
1049,0.1250025479138389
1050,0.1250025451262808
1051,0.12500254234047997
1052,0.12500253955643448
1053,0.12500253677414233
1054,0.12500253399360164
1055,0.12500253121481042
1056,0.1250025284377668
1057,0.12500252566246875
1058,0.12500252288891442
1059,0.1250025201171018
1060,0.125002517347029
1061,0.12500251457869407
1062,0.12500251181209504
1063,0.12500250904723004
1064,0.12500250628409715
1065,0.12500250352269437
1066,0.12500250076301983
1067,0.1250024980050716
1068,0.12500249524884777
1069,0.12500249249434636
1070,0.12500248974156547
1071,0.1250024869905032
1072,0.12500248424115762
1073,0.12500248149352683
1074,0.12500247874760886
1075,0.12500247600340186
1076,0.12500247326090394
1077,0.12500247052011304
1078,0.12500246778102747
1079,0.12500246504364515
1080,0.1250024623079642
1081,0.12500245957398276
1082,0.12500245684169892
1083,0.12500245411111072
1084,0.12500245138221633
1085,0.12500244865501378
1086,0.12500244592950124
1087,0.12500244320567677
1088,0.1250024404835385
1089,0.1250024377630845
1090,0.1250024350443129
1091,0.1250024323272218
1092,0.1250024296118093
1093,0.1250024268980735
1094,0.1250024241860126
1095,0.1250024214756246
1096,0.12500241876690768
1097,0.1250024160598599
1098,0.1250024133544794
1099,0.12500241065076428
1100,0.12500240794871276
1101,0.12500240524832287
1102,0.12500240254959272
1103,0.12500239985252046
1104,0.1250023971571042
1105,0.12500239446334213
1106,0.1250023917712323
1107,0.12500238908077288
1108,0.12500238639196196
1109,0.1250023837047977
1110,0.12500238101927827
1111,0.1250023783354017
1112,0.12500237565316621
1113,0.12500237297256994
1114,0.12500237029361097
1115,0.1250023676162875
1116,0.1250023649405976
1117,0.12500236226653946
1118,0.12500235959411124
1119,0.12500235692331102
1120,0.12500235425413703
1121,0.12500235158658735
1122,0.12500234892066012
1123,0.12500234625635354
1124,0.12500234359366574
1125,0.12500234093259482
1126,0.12500233827313906
1127,0.1250023356152965
1128,0.12500233295906532
1129,0.12500233030444372
1130,0.1250023276514298
1131,0.12500232500002173
1132,0.1250023223502177
1133,0.12500231970201586
1134,0.12500231705541434
1135,0.12500231441041137
1136,0.12500231176700508
1137,0.12500230912519364
1138,0.12500230648497523
1139,0.12500230384634795
1140,0.12500230120931005
1141,0.1250022985738597
1142,0.125002295939995
1143,0.1250022933077142
1144,0.1250022906770155
1145,0.12500228804789695
1146,0.12500228542035685
1147,0.1250022827943933
1148,0.1250022801700046
1149,0.12500227754718873
1150,0.12500227492594404
1151,0.12500227230626865
1152,0.12500226968816086
1153,0.12500226707161863
1154,0.12500226445664034
1155,0.12500226184322408
1156,0.1250022592313681
1157,0.12500225662107056
1158,0.12500225401232967
1159,0.12500225140514362
1160,0.12500224879951058
1161,0.1250022461954288
1162,0.1250022435928964
1163,0.1250022409919116
1164,0.1250022383924727
1165,0.1250022357945778
1166,0.12500223319822507
1167,0.12500223060341284
1168,0.12500222801013924
1169,0.12500222541840247
1170,0.12500222282820073
1171,0.12500222023953228
1172,0.12500221765239533
1173,0.12500221506678802
1174,0.12500221248270862
1175,0.12500220990015531
1176,0.1250022073191263
1177,0.12500220473961987
1178,0.1250022021616342
1179,0.12500219958516748
1180,0.12500219701021797
1181,0.1250021944367839
1182,0.12500219186486344
1183,0.12500218929445484
1184,0.12500218672555635
1185,0.12500218415816614
1186,0.1250021815922825
1187,0.12500217902790356
1188,0.12500217646502768
1189,0.125002173903653
1190,0.12500217134377778
1191,0.12500216878540021
1192,0.12500216622851862
1193,0.1250021636731312
1194,0.12500216111923612
1195,0.1250021585668317
1196,0.12500215601591613
1197,0.12500215346648771
1198,0.12500215091854464
1199,0.12500214837208515
1200,0.1250021458271075
1201,0.12500214328360992
1202,0.12500214074159066
1203,0.125002138201048
1204,0.12500213566198015
1205,0.12500213312438535
1206,0.1250021305882619
1207,0.12500212805360802
1208,0.12500212552042195
1209,0.12500212298870197
1210,0.12500212045844633
1211,0.12500211792965332
1212,0.1250021154023211
1213,0.12500211287644797
1214,0.12500211035203226
1215,0.12500210782907212
1216,0.1250021053075659
1217,0.12500210278751184
1218,0.12500210026890818
1219,0.1250020977517532
1220,0.12500209523604516
1221,0.12500209272178237
1222,0.12500209020896305
1223,0.12500208769758547
1224,0.12500208518764788
1225,0.12500208267914864
1226,0.12500208017208594
1227,0.1250020776664581
1228,0.12500207516226336
1229,0.12500207265949997
1230,0.12500207015816633
1231,0.1250020676582606
1232,0.1250020651597811
1233,0.12500206266272618
1234,0.12500206016709398
1235,0.12500205767288286
1236,0.12500205518009114
1237,0.12500205268871703
1238,0.12500205019875887
1239,0.12500204771021492
1240,0.1250020452230835
1241,0.12500204273736285
1242,0.1250020402530513
1243,0.12500203777014718
1244,0.12500203528864867
1245,0.12500203280855418
1246,0.1250020303298619
1247,0.12500202785257025
1248,0.1250020253766774
1249,0.12500202290218176
1250,0.12500202042908154
